OrderID,OrderDate,CustomerID,Region,City,Category,Product,Quantity,UnitPrice,DiscountPct,Sales,Cost,Profit,PaymentMode
ORD00609,2024-05-29,CUST1076,West,Pune,Clothing,Jeans,4,2269.83,0,9079.32,6008.6,3070.72,UPI
ORD00610,2024-06-25,CUST1032,West,Pune,Sports,Yoga Mat,1,4828.73,10,4828.73,3393.98,1434.75,Cash on Delivery
ORD00611,2024-01-28,CUST1072,East,Bhubaneswar,Home & Kitchen,Mixer,1,8588.57,0,8588.57,6485.99,2102.58,Credit Card
ORD00612,2024-10-29,CUST1111,West,Pune,Electronics,Smartphone,4,38075.04,5,152300.16,110865.9,41434.26,Cash on Delivery
ORD00613,2024-03-12,CUST1039,South,Chennai,Sports,Football,2,4621.2,0,9242.4,7031.91,2210.49,Cash on Delivery
ORD00614,2024-02-06,CUST1034,South,Bengaluru,Home & Kitchen,Cookware Set,6,680.64,5,4083.84,2982.57,1101.27,Cash on Delivery
ORD00615,2024-12-22,CUST1108,West,Ahmedabad,Electronics,Smartphone,5,55923.19,5,279615.95,197356.33,82259.62,Net Banking
ORD00616,2024-04-25,CUST1182,West,Ahmedabad,Sports,Dumbbells,2,3628.27,5,7256.54,4004.58,3251.96,Debit Card
ORD00617,2024-10-22,CUST1028,West,Pune,Sports,Yoga Mat,3,654.31,5,1962.93,1098.19,864.74,UPI
ORD00618,2024-09-26,CUST1062,North,Delhi,Sports,Dumbbells,3,3933.52,10,11800.56,6721.11,5079.45,Credit Card
ORD00619,2024-01-28,CUST1120,East,Bhubaneswar,Beauty,Face Cream,3,1407.33,5,4221.99,2333.48,1888.51,Net Banking
ORD00620,2024-05-30,CUST1186,West,Ahmedabad,Sports,Yoga Mat,3,1673.06,10,5019.18,3632.7,1386.48,UPI
ORD00621,2024-08-30,CUST1006,North,Lucknow,Sports,Yoga Mat,5,1685.0,0,8425.0,4742.47,3682.53,Net Banking
ORD00622,2024-09-15,CUST1071,North,Delhi,Home & Kitchen,Bedsheet,1,10291.62,0,10291.62,6375.27,3916.35,Net Banking
ORD00623,2024-02-27,CUST1094,North,Lucknow,Home & Kitchen,Vacuum Cleaner,5,2508.06,0,12540.3,8752.41,3787.89,Cash on Delivery
ORD00624,2024-04-02,CUST1152,South,Chennai,Clothing,Jacket,5,3058.45,0,15292.25,9721.47,5570.78,Debit Card
ORD00625,2024-05-01,CUST1187,West,Ahmedabad,Clothing,Shoes,6,1708.59,0,10251.54,7272.38,2979.16,Net Banking
ORD00626,2024-01-27,CUST1059,East,Kolkata,Home & Kitchen,Mixer,2,5836.17,5,11672.34,7809.47,3862.87,Net Banking
ORD00627,2024-03-15,CUST1097,West,Ahmedabad,Beauty,Lipstick,5,2195.15,20,10975.75,6069.21,4906.54,Cash on Delivery
ORD00628,2024-09-29,CUST1085,North,Delhi,Home & Kitchen,Lamp,6,4569.02,10,27414.12,20863.79,6550.33,UPI
ORD00629,2024-12-01,CUST1187,North,Chandigarh,Home & Kitchen,Vacuum Cleaner,5,4998.27,15,24991.35,18575.76,6415.59,Debit Card
ORD00630,2024-12-19,CUST1003,East,Bhubaneswar,Sports,Football,2,2780.85,0,5561.7,3073.64,2488.06,Credit Card
ORD00631,2024-08-16,CUST1006,North,Lucknow,Beauty,Face Cream,3,665.63,0,1996.89,1239.72,757.17,Credit Card
ORD00632,2024-12-02,CUST1022,North,Lucknow,Sports,Cricket Bat,2,7623.72,15,15247.44,10818.37,4429.07,Credit Card
ORD00633,2024-11-27,CUST1064,West,Pune,Sports,Football,5,6504.32,0,32521.6,19389.12,13132.48,Debit Card
ORD00634,2024-08-20,CUST1065,North,Lucknow,Home & Kitchen,Bedsheet,3,9347.63,15,28042.89,20276.56,7766.33,UPI
ORD00635,2024-07-14,CUST1045,East,Kolkata,Clothing,T-Shirt,4,1364.5,20,5458.0,3083.85,2374.15,UPI
ORD00636,2024-11-08,CUST1196,West,Mumbai,Beauty,Face Cream,4,569.34,0,2277.36,1532.7,744.66,Net Banking
ORD00637,2024-05-12,CUST1198,North,Chandigarh,Beauty,Shampoo,1,231.92,15,231.92,131.64,100.28,UPI
ORD00638,2024-11-30,CUST1038,West,Mumbai,Beauty,Face Cream,6,152.04,5,912.24,510.36,401.88,UPI
ORD00639,2024-12-28,CUST1138,North,Lucknow,Home & Kitchen,Bedsheet,4,5998.6,15,23994.4,15619.83,8374.57,Credit Card
ORD00640,2024-09-03,CUST1174,West,Pune,Clothing,T-Shirt,1,2115.18,0,2115.18,1657.79,457.39,UPI
ORD00641,2024-11-27,CUST1117,North,Lucknow,Home & Kitchen,Bedsheet,1,4701.59,0,4701.59,3588.89,1112.7,Credit Card
ORD00642,2024-01-21,CUST1161,South,Hyderabad,Home & Kitchen,Cookware Set,4,8098.44,5,32393.76,20236.95,12156.81,Credit Card
ORD00643,2024-08-12,CUST1061,North,Lucknow,Home & Kitchen,Bedsheet,6,2678.84,0,16073.04,8983.62,7089.42,Net Banking
ORD00644,2024-11-25,CUST1004,North,Lucknow,Beauty,Lipstick,3,1324.26,20,3972.78,3143.42,829.36,Cash on Delivery
ORD00645,2024-01-22,CUST1117,North,Chandigarh,Electronics,Laptop,4,8413.95,15,33655.8,25301.62,8354.18,Net Banking
ORD00646,2024-01-19,CUST1011,South,Bengaluru,Sports,Football,6,1476.09,5,8856.54,6318.77,2537.77,Net Banking
ORD00647,2024-11-19,CUST1156,North,Delhi,Clothing,Jeans,1,3194.92,0,3194.92,2412.76,782.16,Cash on Delivery
ORD00648,2024-02-28,CUST1109,North,Delhi,Clothing,Cap,4,2203.93,0,8815.72,6205.45,2610.27,Debit Card
ORD00649,2024-12-16,CUST1195,East,Kolkata,Home & Kitchen,Bedsheet,5,6777.68,20,33888.4,21363.16,12525.24,Debit Card
ORD00650,2024-02-02,CUST1141,South,Chennai,Electronics,Tablet,1,17522.76,0,17522.76,12956.11,4566.65,UPI
ORD00651,2024-01-21,CUST1199,South,Hyderabad,Clothing,Shoes,2,619.9,10,1239.8,944.53,295.27,Cash on Delivery
ORD00652,2024-01-04,CUST1072,West,Mumbai,Clothing,T-Shirt,1,874.12,15,874.12,500.25,373.87,Net Banking
ORD00653,2024-03-14,CUST1156,South,Bengaluru,Beauty,Lipstick,6,786.73,0,4720.38,3127.75,1592.63,Debit Card
ORD00654,2024-09-12,CUST1089,South,Hyderabad,Electronics,Tablet,5,57092.44,20,285462.2,201764.09,83698.11,UPI
ORD00655,2024-03-01,CUST1129,South,Bengaluru,Beauty,Face Cream,5,2445.46,20,12227.3,8616.95,3610.35,Net Banking
ORD00656,2024-01-28,CUST1127,South,Chennai,Clothing,Shoes,2,660.57,20,1321.14,775.91,545.23,Cash on Delivery
ORD00657,2024-11-26,CUST1194,North,Delhi,Clothing,Jeans,3,1212.21,0,3636.63,2395.33,1241.3,Net Banking
ORD00658,2024-01-27,CUST1029,North,Lucknow,Beauty,Face Cream,5,563.34,5,2816.7,2102.31,714.39,Net Banking
ORD00659,2024-10-23,CUST1199,West,Pune,Electronics,Smartphone,3,26015.38,0,78046.14,57502.19,20543.95,Debit Card
ORD00660,2024-05-01,CUST1120,South,Bengaluru,Electronics,Laptop,6,25636.83,0,153820.98,92290.89,61530.09,Credit Card
ORD00661,2024-03-15,CUST1034,North,Chandigarh,Sports,Dumbbells,2,7451.94,5,14903.88,9892.42,5011.46,UPI
ORD00662,2024-04-13,CUST1034,East,Patna,Beauty,Shampoo,3,448.95,0,1346.85,973.84,373.01,UPI
ORD00663,2024-03-28,CUST1043,West,Ahmedabad,Electronics,Smartwatch,3,14361.43,0,43084.29,26875.57,16208.72,Net Banking
ORD00664,2024-07-29,CUST1118,South,Bengaluru,Sports,Running Shoes,5,4118.02,10,20590.1,16449.76,4140.34,Cash on Delivery
ORD00665,2024-05-06,CUST1146,West,Pune,Home & Kitchen,Mixer,2,4263.9,10,8527.8,5925.68,2602.12,Debit Card
ORD00666,2024-08-28,CUST1122,North,Delhi,Electronics,Smartwatch,6,46463.47,10,278780.82,155672.64,123108.18,Cash on Delivery
ORD00667,2024-02-12,CUST1033,West,Mumbai,Electronics,Smartwatch,5,45555.1,5,227775.5,164747.73,63027.77,Debit Card
ORD00668,2024-02-16,CUST1146,South,Hyderabad,Home & Kitchen,Vacuum Cleaner,1,6017.5,15,6017.5,3768.21,2249.29,Cash on Delivery
ORD00669,2024-03-11,CUST1180,West,Ahmedabad,Sports,Cricket Bat,6,3480.74,0,20884.44,15610.38,5274.06,Cash on Delivery
ORD00670,2024-06-19,CUST1138,West,Pune,Electronics,Headphones,5,3413.78,0,17068.9,11205.32,5863.58,Net Banking
ORD00671,2024-06-20,CUST1013,North,Lucknow,Sports,Football,6,7485.05,15,44910.3,30479.91,14430.39,UPI
ORD00672,2024-11-12,CUST1143,East,Patna,Electronics,Smartwatch,1,22885.91,10,22885.91,13590.04,9295.87,Credit Card
ORD00673,2024-10-03,CUST1179,East,Kolkata,Clothing,Jeans,1,2376.92,20,2376.92,1745.48,631.44,Net Banking
ORD00674,2024-05-16,CUST1088,East,Patna,Clothing,Jeans,5,2476.73,0,12383.65,7669.03,4714.62,UPI
ORD00675,2024-12-29,CUST1158,North,Chandigarh,Beauty,Lipstick,5,1744.02,0,8720.1,5957.69,2762.41,Cash on Delivery
ORD00676,2024-02-14,CUST1042,South,Chennai,Home & Kitchen,Mixer,1,4992.85,0,4992.85,2969.26,2023.59,Credit Card
ORD00677,2024-03-18,CUST1174,South,Chennai,Home & Kitchen,Mixer,2,6487.91,0,12975.82,9171.56,3804.26,Cash on Delivery
ORD00678,2024-08-03,CUST1005,West,Ahmedabad,Sports,Football,4,6006.59,0,24026.36,13343.53,10682.83,Credit Card
ORD00679,2024-10-23,CUST1170,East,Patna,Clothing,Cap,3,2398.43,5,7195.29,5372.77,1822.52,Net Banking
ORD00680,2024-06-04,CUST1058,West,Ahmedabad,Sports,Running Shoes,5,1402.85,0,7014.25,5242.01,1772.24,UPI
ORD00681,2024-03-16,CUST1182,East,Kolkata,Beauty,Perfume,3,818.3,10,2454.9,1937.05,517.85,Debit Card
ORD00682,2024-12-28,CUST1029,South,Bengaluru,Sports,Yoga Mat,6,7275.8,0,43654.8,32680.61,10974.19,Debit Card
ORD00683,2024-05-13,CUST1088,South,Chennai,Electronics,Laptop,3,12293.05,0,36879.15,25469.55,11409.6,UPI
ORD00684,2024-03-24,CUST1196,West,Pune,Clothing,Jacket,5,1264.99,5,6324.95,4934.15,1390.8,Cash on Delivery
ORD00685,2024-01-03,CUST1121,East,Kolkata,Clothing,Shoes,6,2047.67,15,12286.02,8315.82,3970.2,UPI
ORD00686,2024-08-14,CUST1173,South,Hyderabad,Home & Kitchen,Lamp,3,8425.19,0,25275.57,18524.72,6750.85,Debit Card
ORD00687,2024-07-24,CUST1014,East,Kolkata,Sports,Cricket Bat,5,6790.66,0,33953.3,22459.88,11493.42,UPI
ORD00688,2024-04-10,CUST1131,South,Chennai,Sports,Football,1,1035.28,15,1035.28,789.26,246.02,Credit Card
ORD00689,2024-11-04,CUST1101,West,Ahmedabad,Beauty,Shampoo,5,1352.16,15,6760.8,3813.17,2947.63,UPI
ORD00690,2024-07-09,CUST1022,East,Patna,Clothing,Shoes,1,1210.88,5,1210.88,772.35,438.53,Net Banking
ORD00691,2024-05-27,CUST1035,West,Ahmedabad,Clothing,Shoes,2,2878.15,5,5756.3,4562.39,1193.91,Cash on Delivery
ORD00692,2024-04-16,CUST1151,North,Delhi,Sports,Running Shoes,3,4007.06,0,12021.18,9218.82,2802.36,Credit Card
ORD00693,2024-11-23,CUST1193,North,Chandigarh,Beauty,Face Cream,3,1124.11,15,3372.33,2323.38,1048.95,Net Banking
ORD00694,2024-05-28,CUST1077,South,Chennai,Clothing,Jeans,5,1869.87,0,9349.35,7065.3,2284.05,Net Banking
ORD00695,2024-01-14,CUST1031,West,Mumbai,Beauty,Sunscreen,1,511.96,15,511.96,320.0,191.96,Cash on Delivery
ORD00696,2024-12-18,CUST1017,South,Chennai,Home & Kitchen,Bedsheet,6,3314.63,0,19887.78,11531.7,8356.08,Cash on Delivery
ORD00697,2024-08-11,CUST1095,West,Pune,Sports,Yoga Mat,3,5172.77,15,15518.31,10381.91,5136.4,Credit Card
ORD00698,2024-03-24,CUST1091,North,Chandigarh,Sports,Running Shoes,5,844.68,15,4223.4,2660.41,1562.99,Debit Card
ORD00699,2024-08-02,CUST1135,East,Patna,Clothing,T-Shirt,6,3218.73,0,19312.38,12340.54,6971.84,UPI
ORD00700,2024-04-03,CUST1175,South,Hyderabad,Electronics,Tablet,1,36527.61,0,36527.61,21616.45,14911.16,UPI
ORD00701,2024-09-30,CUST1072,East,Kolkata,Home & Kitchen,Vacuum Cleaner,5,4543.74,0,22718.7,13311.55,9407.15,Net Banking
ORD00702,2024-03-24,CUST1143,West,Ahmedabad,Home & Kitchen,Bedsheet,1,3005.58,20,3005.58,2031.31,974.27,Debit Card
ORD00703,2024-08-23,CUST1089,North,Chandigarh,Sports,Running Shoes,1,1285.9,0,1285.9,749.43,536.47,Cash on Delivery
ORD00704,2024-11-01,CUST1007,South,Chennai,Home & Kitchen,Vacuum Cleaner,5,9281.28,15,46406.4,29491.79,16914.61,UPI
ORD00705,2024-03-13,CUST1108,South,Hyderabad,Electronics,Smartphone,6,14754.6,0,88527.6,51464.28,37063.32,Credit Card
ORD00706,2024-08-08,CUST1151,North,Chandigarh,Electronics,Headphones,1,12986.53,15,12986.53,7249.06,5737.47,Net Banking
ORD00707,2024-01-23,CUST1154,North,Chandigarh,Electronics,Smartwatch,1,19146.28,0,19146.28,10579.62,8566.66,Credit Card
ORD00708,2024-12-09,CUST1148,South,Bengaluru,Clothing,Cap,3,393.63,15,1180.89,692.46,488.43,UPI
ORD00709,2024-11-09,CUST1195,South,Hyderabad,Home & Kitchen,Vacuum Cleaner,2,6306.46,20,12612.92,7152.59,5460.33,Net Banking
ORD00710,2024-04-08,CUST1054,South,Hyderabad,Electronics,Tablet,3,11548.75,0,34646.25,25586.41,9059.84,Credit Card
ORD00711,2024-10-28,CUST1097,East,Bhubaneswar,Sports,Dumbbells,2,3741.46,0,7482.92,5907.29,1575.63,UPI
ORD00712,2024-02-27,CUST1195,South,Chennai,Beauty,Shampoo,3,440.5,0,1321.5,763.27,558.23,Cash on Delivery
ORD00713,2024-06-16,CUST1175,North,Delhi,Home & Kitchen,Vacuum Cleaner,4,1830.81,10,7323.24,4547.02,2776.22,UPI
ORD00714,2024-08-07,CUST1173,West,Ahmedabad,Beauty,Shampoo,2,2163.42,20,4326.84,3347.63,979.21,Cash on Delivery
ORD00715,2024-09-08,CUST1030,North,Lucknow,Home & Kitchen,Cookware Set,6,1709.48,15,10256.88,6764.56,3492.32,Credit Card
ORD00716,2024-10-29,CUST1093,West,Pune,Clothing,Shoes,1,2672.58,0,2672.58,2066.19,606.39,Credit Card
ORD00717,2024-07-25,CUST1195,South,Hyderabad,Clothing,Jacket,1,1045.18,5,1045.18,685.82,359.36,UPI
ORD00718,2024-07-23,CUST1130,East,Bhubaneswar,Sports,Running Shoes,3,4016.28,5,12048.84,8443.72,3605.12,Cash on Delivery
ORD00719,2024-03-03,CUST1025,West,Mumbai,Home & Kitchen,Cookware Set,3,6127.43,0,18382.29,11171.02,7211.27,Credit Card
ORD00720,2024-01-14,CUST1159,West,Pune,Electronics,Headphones,2,23884.03,0,47768.06,34383.5,13384.56,UPI
ORD00721,2024-09-23,CUST1125,North,Lucknow,Sports,Cricket Bat,4,6424.76,15,25699.04,15431.84,10267.2,Cash on Delivery
ORD00722,2024-10-06,CUST1098,East,Bhubaneswar,Sports,Yoga Mat,1,7639.61,5,7639.61,4262.14,3377.47,Credit Card
ORD00723,2024-08-23,CUST1180,West,Ahmedabad,Beauty,Perfume,1,227.22,20,227.22,156.59,70.63,UPI
ORD00724,2024-06-08,CUST1168,West,Mumbai,Clothing,Shoes,6,1545.06,10,9270.36,6869.36,2401.0,Cash on Delivery
ORD00725,2024-10-14,CUST1096,West,Ahmedabad,Sports,Running Shoes,2,4250.81,5,8501.62,5507.74,2993.88,Net Banking
ORD00726,2024-02-01,CUST1189,East,Patna,Sports,Yoga Mat,1,4887.52,0,4887.52,2844.78,2042.74,UPI
ORD00727,2024-02-19,CUST1169,East,Patna,Sports,Cricket Bat,4,3023.09,0,12092.36,7731.15,4361.21,Credit Card
ORD00728,2024-06-08,CUST1029,South,Hyderabad,Clothing,Jeans,5,571.81,20,2859.05,2064.23,794.82,UPI
ORD00729,2024-06-15,CUST1107,North,Lucknow,Home & Kitchen,Cookware Set,1,5800.46,10,5800.46,4442.24,1358.22,Net Banking
ORD00730,2024-01-12,CUST1125,West,Pune,Home & Kitchen,Mixer,3,4843.98,10,14531.94,9410.52,5121.42,Credit Card
ORD00731,2024-09-14,CUST1051,East,Patna,Electronics,Smartphone,6,21363.06,0,128178.36,90200.01,37978.35,Cash on Delivery
ORD00732,2024-05-15,CUST1159,South,Chennai,Beauty,Face Cream,1,848.7,20,848.7,588.47,260.23,Debit Card
ORD00733,2024-06-21,CUST1053,North,Lucknow,Electronics,Tablet,3,5435.28,5,16305.84,12234.21,4071.63,Cash on Delivery
ORD00734,2024-06-02,CUST1064,East,Bhubaneswar,Home & Kitchen,Mixer,4,8129.75,5,32519.0,20432.93,12086.07,Cash on Delivery
ORD00735,2024-10-07,CUST1147,West,Pune,Sports,Running Shoes,2,7094.81,10,14189.62,10031.51,4158.11,Debit Card
ORD00736,2024-11-22,CUST1186,West,Ahmedabad,Beauty,Shampoo,5,2050.99,5,10254.95,7826.51,2428.44,Net Banking
ORD00737,2024-08-24,CUST1111,South,Chennai,Electronics,Tablet,2,15561.88,20,31123.76,22926.02,8197.74,UPI
ORD00738,2024-04-14,CUST1175,North,Lucknow,Beauty,Perfume,4,777.3,0,3109.2,1933.18,1176.02,UPI
ORD00739,2024-02-28,CUST1118,West,Mumbai,Sports,Football,2,1858.56,20,3717.12,2272.63,1444.49,UPI
ORD00740,2024-11-27,CUST1071,West,Ahmedabad,Beauty,Sunscreen,1,624.68,0,624.68,386.16,238.52,UPI
ORD00741,2024-09-05,CUST1076,North,Lucknow,Sports,Football,1,820.49,0,820.49,635.16,185.33,Net Banking
ORD00742,2024-12-02,CUST1060,East,Bhubaneswar,Electronics,Smartwatch,1,24718.36,20,24718.36,18784.78,5933.58,Debit Card
ORD00743,2024-12-06,CUST1023,North,Lucknow,Electronics,Tablet,5,57055.96,0,285279.8,223342.39,61937.41,Cash on Delivery
ORD00744,2024-06-17,CUST1108,North,Chandigarh,Clothing,Cap,5,2659.16,15,13295.8,9991.27,3304.53,Debit Card
ORD00745,2024-04-19,CUST1125,North,Delhi,Clothing,Jeans,3,1706.32,10,5118.96,3140.87,1978.09,Credit Card
ORD00746,2024-10-06,CUST1092,North,Chandigarh,Sports,Yoga Mat,4,4008.89,0,16035.56,9807.13,6228.43,Debit Card
ORD00747,2024-11-26,CUST1176,East,Kolkata,Beauty,Perfume,5,231.8,20,1159.0,851.71,307.29,Credit Card
ORD00748,2024-11-23,CUST1060,West,Ahmedabad,Clothing,Jacket,6,1461.14,0,8766.84,6601.98,2164.86,Net Banking
ORD00749,2024-05-10,CUST1053,North,Chandigarh,Beauty,Lipstick,3,362.09,0,1086.27,820.87,265.4,UPI
ORD00750,2024-07-27,CUST1120,East,Bhubaneswar,Clothing,Shoes,1,1176.92,20,1176.92,670.87,506.05,Cash on Delivery
ORD00751,2024-03-23,CUST1186,West,Mumbai,Beauty,Perfume,6,763.28,5,4579.68,2594.81,1984.87,Net Banking
ORD00752,2024-01-15,CUST1000,West,Pune,Sports,Yoga Mat,1,5274.43,5,5274.43,3143.22,2131.21,Debit Card
ORD00753,2024-10-21,CUST1152,East,Patna,Beauty,Shampoo,1,410.45,15,410.45,251.36,159.09,Debit Card
ORD00754,2024-03-09,CUST1050,West,Ahmedabad,Beauty,Perfume,3,557.68,0,1673.04,1168.21,504.83,UPI
ORD00755,2024-07-20,CUST1005,East,Kolkata,Electronics,Smartwatch,4,56768.29,0,227073.16,175092.79,51980.37,Credit Card
ORD00756,2024-08-24,CUST1158,South,Bengaluru,Sports,Running Shoes,2,2389.55,0,4779.1,3646.25,1132.85,Cash on Delivery
ORD00757,2024-02-15,CUST1111,East,Kolkata,Beauty,Sunscreen,3,549.79,0,1649.37,1141.05,508.32,Net Banking
ORD00758,2024-12-31,CUST1073,North,Delhi,Beauty,Lipstick,2,597.78,20,1195.56,915.18,280.38,UPI
ORD00759,2024-04-15,CUST1107,South,Chennai,Beauty,Lipstick,5,656.58,15,3282.9,2481.95,800.95,Debit Card
ORD00760,2024-05-28,CUST1149,South,Bengaluru,Clothing,Shoes,3,1053.55,0,3160.65,2094.7,1065.95,UPI
ORD00761,2024-03-09,CUST1181,North,Chandigarh,Beauty,Face Cream,3,2439.84,0,7319.52,4753.21,2566.31,Cash on Delivery
ORD00762,2024-02-18,CUST1090,East,Kolkata,Beauty,Sunscreen,5,288.07,0,1440.35,912.05,528.3,Cash on Delivery
ORD00763,2024-05-09,CUST1033,North,Delhi,Sports,Running Shoes,5,5109.4,5,25547.0,15982.89,9564.11,UPI
ORD00764,2024-03-27,CUST1022,South,Chennai,Sports,Cricket Bat,5,4145.58,5,20727.9,13157.95,7569.95,Debit Card
ORD00765,2024-05-13,CUST1191,West,Mumbai,Home & Kitchen,Lamp,1,4102.6,5,4102.6,3260.05,842.55,UPI
ORD00766,2024-11-09,CUST1188,East,Patna,Home & Kitchen,Bedsheet,3,6445.19,0,19335.57,12741.05,6594.52,UPI
ORD00767,2024-04-06,CUST1041,West,Mumbai,Beauty,Shampoo,2,278.23,5,556.46,331.53,224.93,UPI
ORD00768,2024-01-21,CUST1126,North,Chandigarh,Beauty,Lipstick,4,987.82,5,3951.28,2873.6,1077.68,Cash on Delivery
ORD00769,2024-02-17,CUST1069,North,Chandigarh,Electronics,Smartphone,2,52288.13,0,104576.26,62240.0,42336.26,Net Banking
ORD00770,2024-01-03,CUST1196,South,Hyderabad,Sports,Running Shoes,5,6228.04,0,31140.2,18532.85,12607.35,Debit Card
ORD00771,2024-05-25,CUST1027,East,Kolkata,Beauty,Face Cream,6,2456.14,0,14736.84,8554.7,6182.14,Net Banking
ORD00772,2024-08-23,CUST1168,North,Delhi,Home & Kitchen,Cookware Set,6,8084.7,0,48508.2,32185.86,16322.34,Net Banking
ORD00773,2024-11-14,CUST1033,North,Lucknow,Electronics,Laptop,4,20507.55,15,82030.2,60118.81,21911.39,Net Banking
ORD00774,2024-01-29,CUST1102,East,Patna,Clothing,T-Shirt,6,526.32,5,3157.92,2488.36,669.56,Credit Card
ORD00775,2024-02-15,CUST1072,South,Chennai,Home & Kitchen,Cookware Set,1,10301.98,20,10301.98,6085.74,4216.24,Cash on Delivery
ORD00776,2024-08-09,CUST1033,East,Patna,Clothing,T-Shirt,6,2880.33,15,17281.98,10844.88,6437.1,Net Banking
ORD00777,2024-04-12,CUST1153,East,Bhubaneswar,Home & Kitchen,Mixer,4,5622.59,0,22490.36,14551.77,7938.59,Net Banking
ORD00778,2024-11-10,CUST1087,West,Ahmedabad,Beauty,Face Cream,2,1170.15,0,2340.3,1536.42,803.88,Net Banking
ORD00779,2024-09-26,CUST1020,South,Chennai,Beauty,Shampoo,6,1670.98,5,10025.88,5724.7,4301.18,Cash on Delivery
ORD00780,2024-12-16,CUST1012,South,Bengaluru,Beauty,Perfume,3,2127.61,0,6382.83,4345.26,2037.57,Net Banking
ORD00781,2024-02-25,CUST1064,North,Lucknow,Sports,Cricket Bat,5,3629.34,15,18146.7,10409.33,7737.37,Net Banking
ORD00782,2024-01-09,CUST1100,North,Lucknow,Home & Kitchen,Vacuum Cleaner,1,9015.94,20,9015.94,6002.09,3013.85,Debit Card
ORD00783,2024-06-01,CUST1159,West,Pune,Electronics,Headphones,3,35851.69,15,107555.07,71389.63,36165.44,Cash on Delivery
ORD00784,2024-04-04,CUST1111,South,Bengaluru,Home & Kitchen,Vacuum Cleaner,1,9090.84,20,9090.84,6372.8,2718.04,Credit Card
ORD00785,2024-02-29,CUST1168,North,Chandigarh,Sports,Cricket Bat,1,1705.19,15,1705.19,1141.25,563.94,Cash on Delivery
ORD00786,2024-11-11,CUST1077,East,Bhubaneswar,Sports,Dumbbells,3,5649.03,15,16947.09,13401.51,3545.58,Cash on Delivery
ORD00787,2024-04-07,CUST1053,South,Bengaluru,Electronics,Smartphone,1,49234.14,0,49234.14,35645.92,13588.22,Credit Card
ORD00788,2024-11-16,CUST1121,South,Chennai,Beauty,Shampoo,5,598.65,5,2993.25,1871.47,1121.78,Debit Card
ORD00789,2024-03-19,CUST1115,North,Delhi,Beauty,Face Cream,6,1801.11,5,10806.66,8547.71,2258.95,Credit Card
ORD00790,2024-10-18,CUST1106,South,Chennai,Sports,Football,4,787.01,15,3148.04,1737.62,1410.42,Cash on Delivery
ORD00791,2024-09-06,CUST1059,East,Kolkata,Beauty,Sunscreen,4,1292.34,10,5169.36,3606.97,1562.39,Cash on Delivery
ORD00792,2024-10-22,CUST1121,North,Chandigarh,Electronics,Tablet,3,33865.46,15,101596.38,62681.13,38915.25,Cash on Delivery
ORD00793,2024-12-23,CUST1088,East,Patna,Electronics,Smartwatch,4,2717.21,0,10868.84,6760.45,4108.39,Cash on Delivery
ORD00794,2024-12-16,CUST1033,South,Hyderabad,Beauty,Shampoo,3,2316.08,15,6948.24,5304.03,1644.21,Cash on Delivery
ORD00795,2024-11-30,CUST1159,West,Pune,Home & Kitchen,Bedsheet,6,4642.94,20,27857.64,18611.17,9246.47,Debit Card
ORD00796,2024-09-04,CUST1106,North,Lucknow,Clothing,Jacket,2,854.53,5,1709.06,1006.77,702.29,Credit Card
ORD00797,2024-10-12,CUST1173,South,Bengaluru,Beauty,Perfume,1,2498.26,0,2498.26,1598.13,900.13,UPI
ORD00798,2024-06-21,CUST1124,North,Delhi,Clothing,Jeans,4,664.7,10,2658.8,1613.02,1045.78,Debit Card
ORD00799,2024-10-12,CUST1154,East,Kolkata,Home & Kitchen,Vacuum Cleaner,3,10807.65,20,32422.95,24750.12,7672.83,Net Banking
ORD00800,2024-02-26,CUST1143,West,Ahmedabad,Electronics,Headphones,1,47226.67,20,47226.67,33172.67,14054.0,Credit Card
ORD00801,2024-11-18,CUST1181,North,Delhi,Electronics,Tablet,1,52445.86,0,52445.86,40789.58,11656.28,UPI
ORD00802,2024-02-20,CUST1051,West,Pune,Beauty,Sunscreen,2,1670.67,0,3341.34,2117.25,1224.09,Credit Card
ORD00803,2024-08-30,CUST1183,North,Delhi,Beauty,Lipstick,3,823.88,0,2471.64,1465.23,1006.41,UPI
ORD00804,2024-09-28,CUST1104,South,Bengaluru,Beauty,Perfume,4,1999.96,5,7999.84,4675.9,3323.94,Cash on Delivery
ORD00805,2024-08-14,CUST1021,East,Kolkata,Beauty,Sunscreen,2,1959.86,10,3919.72,2859.07,1060.65,Credit Card
ORD00806,2024-08-10,CUST1147,West,Mumbai,Home & Kitchen,Vacuum Cleaner,1,5022.56,15,5022.56,2808.98,2213.58,Debit Card
ORD00807,2024-07-24,CUST1088,East,Patna,Electronics,Tablet,6,42496.24,15,254977.44,195921.25,59056.19,UPI
ORD00808,2024-07-25,CUST1166,South,Hyderabad,Electronics,Laptop,4,39166.94,10,156667.76,120931.05,35736.71,Net Banking
ORD00809,2024-06-03,CUST1133,West,Mumbai,Beauty,Perfume,1,236.88,15,236.88,150.09,86.79,Debit Card
ORD00810,2024-09-18,CUST1005,South,Bengaluru,Sports,Yoga Mat,5,2773.12,15,13865.6,8807.11,5058.49,Debit Card
ORD00811,2024-06-04,CUST1095,East,Kolkata,Electronics,Tablet,6,26230.63,15,157383.78,106441.59,50942.19,Credit Card
